uid,has_photo,sex,has_mobile,followers_count,contacts,relatives,relation,personal,activities,music,movies,tv,books,about,quotes,albums,audios,followers,friends,pages,photos,subscriptions,videos,clips_followers,age,city,country
649205488,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,33,0,0,1,0,14,,
645306097,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,40,0,7,1,0,24,,
647501554,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650581747,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,18,0,0,33,122,0,18,0,30,1,1
641079025,1,1,1,9,0,1,1,1,1,1,1,1,1,1,1,0,2,9,2,5,6,0,1,11,21,1,1
648091383,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,4,5,1,0,0,5,40,,
651040505,1,1,1,58,0,1,1,1,1,1,1,1,1,1,1,0,0,58,167,12,25,1,0,225,48,42,1
643995387,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
639964926,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,0,5,5,70,82,13,17,0,75,30,,
651794180,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,17,1,1413,15,12,15,13,1414,,1,1
650581764,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,0,14,,
641799949,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647665424,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,625,3,283,1402,1,3,56,286,50,104,1
645502748,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647567138,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
644519717,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,11,20,2,0,0,12,74,158,1
641341234,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
643045171,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,24,,0,0,,,,
651532088,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650712888,1,1,1,49,0,1,1,1,1,1,1,1,1,1,1,1,16,49,199,7,10,0,5,248,,1,1
643602237,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,0,3,9,15,10,0,0,12,37,,
644847431,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,11,0,0,0,2,60,,
649500495,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,29,2,21,8,2,0,0,23,62,,
646977361,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,32,,0,0,,56,,
648877911,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,3,0,2,14,0,0,4,2,66,,
651663198,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13,1,2,0,0,14,,
651433827,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649402214,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,6,1,2,2,3,38,61,1
648648554,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650778475,1,2,1,8,0,1,1,1,1,1,1,1,1,1,1,0,0,8,173,178,2,19,0,181,16,,
642652011,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641111923,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,2,,0,0,,37,2,1
640096121,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642062206,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,13,,0,0,,38,,
648484738,1,2,1,3,0,1,1,1,1,1,1,1,1,1,1,0,76,3,11,39,1,2,13,14,32,,1
648222603,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,1,0,0,0,41,,
642160524,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,1,0,0,4,18,,
641079190,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,20,1,0,0,1,14,,
643045273,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,,0,0,,25,,
641669017,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,8,4,2,0,1,8,29,,
644781979,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,30,,0,0,,31,,
640751515,1,2,1,6,0,1,1,1,1,1,1,1,1,1,1,0,6,6,32,12,1,1,0,38,69,49,1
647010208,1,2,1,3,0,1,1,1,1,1,1,1,1,1,1,0,5,3,64,29,1,3,6,67,36,,
644421539,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
645437348,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651106215,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,15,1,1,29,1,0,0,2,20,,
649729965,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,11,0,0,0,20,,
649303983,1,1,1,6,0,1,1,1,1,1,1,1,1,1,1,1,8,6,62,5,23,6,8,68,,1,1
650909627,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,12,3,41,0,0,12,38,,
652548035,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,143,0,0,0,0,70,10,1
644650947,1,2,1,32,0,0,0,0,0,0,0,0,0,0,0,2,446,32,157,247,201,7,192,189,38,133,1
642127815,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,0,3,57,36,13,10,26,60,14,,
643667913,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641931218,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,39,107,,0,0,,31,794,1
650876885,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648550358,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,2,64,19,3,0,0,66,,12126,1
651597784,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,15,3,8,0,16,,138,1
644290521,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648058842,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
643209181,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,18,6,1,0,0,18,52,,
651958241,1,1,1,13,0,1,1,1,1,1,1,1,1,1,1,0,18,13,212,14,9,0,22,225,,158,1
650745830,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
645470186,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,231,24,,1,0,,23,1,1
642193400,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15,,0,0,,16,,
639866882,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,12,1,0,0,2,26,6050,1
650713098,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,210,141,,50,0,,29,1,1
649009164,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,28,,0,0,,55,,
642652175,1,2,1,4,0,1,1,1,1,1,1,1,1,1,1,1,2,4,4,8,3,8,2,8,25,,
639473679,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,24,,6,0,,15,,1
650188819,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,8,0,0,6,1,0,7,0,,,
648910877,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,0,2,30,,1
648058909,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650450975,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,35,,0,0,,,536,4
642684957,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
641439776,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,8,1,0,0,2,50,64,1
649304101,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,2,73,9,18,4,6,75,,1,1
649500714,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,0,0,26,1,2,5,0,39,,
651434029,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651401261,1,2,1,5,0,1,1,1,1,1,1,1,1,1,1,0,103,5,0,11,13,0,0,5,,1,1
646780974,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,0,4,155,38,36,23,0,159,33,,
650909751,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,12,0,0,0,0,47,,
645371959,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,293,,121,0,,18,,
651466813,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,16,0,73,16,16,1,7,73,,1,1
641374275,1,1,1,10,0,1,1,1,1,1,1,1,1,1,1,0,94,10,64,88,6,0,46,74,39,,
639899718,1,1,1,16,0,1,1,1,1,1,1,1,1,1,1,0,97,16,8,87,35,0,24,24,,1,1
649500746,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,6,1,1,10,1,0,7,2,,,
640456778,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,3,3,1,0,0,3,26,,
639506509,0,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,108,1,4,32,0,0,0,5,54,,1
639965268,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,9,2,3,105,5,0,0,5,47,122,1
649304150,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,141,,0,0,,35,,
645470295,1,2,1,54,0,1,1,1,1,1,1,1,1,1,1,0,0,54,0,25,1,0,0,54,21,33,1
649205848,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,17,1,0,0,0,67,,
650221659,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62,0,0,0,1,40,,1
640587874,1,2,1,18,0,1,1,1,1,1,1,1,1,1,1,0,3,18,9,161,1,0,165,27,46,483,1
648648813,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,11,13,1,18,0,11,17,,
646060141,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,30,,0,0,,26,,
641243249,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,31,0,0,0,1,67,,
640194674,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,15,0,0,0,0,60,,
651597939,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,21,,
647305334,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,51,1,49,9,0,8,13,50,31,,
640653430,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,49,34,,1,0,,,49,1
647534712,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
647043193,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,15,1,2,0,0,14,,
646486138,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,43,,0,0,,,1,1
651434121,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
639965326,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,110,14,,0,0,,33,169,1
645470352,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,9,1,0,2,18,,
640948370,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650385556,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,4,5,8,0,0,4,84,,
645830805,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,30,,0,0,,32,,
652056726,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,55,19,,19,0,,16,,
650647705,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,24,,1,0,,22,,
640850074,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,10,2,1,32,9,1,0,3,,1,1
651466909,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,10,8,0,0,0,,,1
645404829,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,5,1,0,0,1,20,72,1
640522397,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,21,19,22,0,0,21,48,,
650549410,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,13,,1,0,,63,,
645109922,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,19,1,0,0,2,62,562,1
651434152,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,5,1,0,3,4,0,6,1,27,,
652220585,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,44,,
650713257,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,30,169,1
644913320,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,0,9,26,1,1,1,9,23,,
650877112,1,1,1,753,0,1,1,1,1,1,1,1,1,1,1,1,23,753,2674,9,12,38,7,3427,,1,1
647338170,1,2,1,6,0,1,1,1,1,1,1,1,1,1,1,0,11,6,107,3,5,0,5,113,30,95,1
645535930,1,2,1,9,0,1,1,1,1,1,1,1,1,1,1,0,0,9,14,1184,3,17,0,23,31,,
641800389,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,48,,0,0,,54,,
650778822,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650713289,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648452305,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651237588,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,29,0,0,5,0,0,0,0,14,,
651532501,1,2,1,8,0,1,1,1,1,1,1,1,1,1,1,0,0,8,67,6,1,18,0,75,47,1,1
650090710,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,64,,0,0,,24,,
650025174,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,2,59,6,18,0,7,61,,1,1
646322389,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,12,0,0,0,1,50,,
652450014,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,0,30,42,1
645667039,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,54,51,,2,0,,27,,
642848992,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,15,0,85,27,10,27,0,85,19,,
647043304,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,9,6,19,0,1,30,,
651204844,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13,0,0,0,0,25,,
651925744,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,3,63,0,96,0,3,,,
651237619,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,29,0,0,0,0,32,90,1
642685174,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,97,88,,0,0,,17,,
649664759,1,2,1,10,0,1,1,1,1,1,1,1,1,1,1,0,0,10,18,414,19,20,0,28,,49,1
642586873,1,2,1,3,0,1,1,1,1,1,1,1,1,1,1,0,0,3,49,1035,43,38,0,52,31,,
651860218,1,1,1,13,0,1,1,1,1,1,1,1,1,1,1,0,20,13,219,23,11,0,15,232,27,95,1
647698685,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,0,0,4,55,35,8,52,0,59,34,2,1
651204865,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,10,5,1,0,4,11,70,,
650254601,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,36,49,1
646912267,1,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,117,4,0,12,64,21,4644,1
647076120,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,25,,0,0,,118,,
651696415,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
646912288,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
645536043,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,2,0,24,41,4,4,5,24,63,244,3
650778924,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,4,18,0,0,30,125,0,16,0,29,1,1
644127020,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,3,0,623,2,1,61,2,623,,1,1
642423087,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,35,0,0,12,0,27,,
643045682,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,24,,0,0,,38,,
651827513,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,3,16,11,6,8,3,,1,1
645437756,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651434305,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,5,0,0,3,4,0,2,0,27,,
650811720,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,19,,0,0,,23,,1
644946252,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
640719185,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,131,,0,0,,26,147,1
641964370,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,2,0,9,20,0,1,2,9,27,,
646551892,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,209,,0,0,,17,,
651303255,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,2,0,0,2,,,
645142871,1,2,1,16,0,1,1,1,1,1,1,1,1,1,1,0,556,16,115,237,1,21,23,131,23,,
652286298,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13,0,0,0,0,31,,
643504474,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,129,0,8,44,1,0,0,8,24,,
649927005,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,57,8,18,0,8,58,,1,1
650746208,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
645110117,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,0,30,,
648157544,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651762025,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
644520308,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642161014,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,35,5,6,1,0,36,60,,
641374582,1,2,1,9,0,1,1,1,1,1,1,1,1,1,1,0,62,9,39,18,2,0,17,48,,,
651434364,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,10,1,0,1,3,0,1,1,29,,
639801732,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,22,,0,0,,32,1,1
649927046,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,2,59,5,6,0,7,61,,1,1
643733899,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,40,,0,0,,,,1
648649101,1,2,1,54,0,1,1,1,1,1,1,1,1,1,1,0,22,54,585,90,13,39,0,639,20,,
649107853,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,22,18,0,0,0,22,18,,
651336080,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,25,1,0,0,0,24,,
652024210,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649402770,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651073941,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,90,37,1,0,0,91,33,,
651827606,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
643766677,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,8,0,0,0,0,,183,4
646814105,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,17,0,7,10,2,0,0,7,50,,
648583579,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649959836,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650975645,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648747422,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,20,6,15,0,4,23,,
645437855,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6,,0,0,,,,
650975649,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,15,4,4,0,2,41,,
649468321,1,2,1,8,0,1,1,1,1,1,1,1,1,1,1,0,0,8,172,47,37,9,1,180,40,99,1
650451369,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,5,0,0,3,1,0,6,0,,,
640129450,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651893166,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,23,15,3,1,0,23,,1962,1
649206190,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,6,0,0,0,0,67,,
639834545,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,,,1
649959863,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
649140667,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,76,0,5,44,1,0,32,5,,,
651434428,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651827652,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,87,,0,0,,,126,1
650975687,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,0,32,,
646027727,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,39,12,,1,0,,31,,
648419794,1,1,1,10,0,1,1,1,1,1,1,1,1,1,1,0,0,10,52,113,4,7,26,62,,1,1
641505751,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,15,20,1,15,0,16,43,284,4
641047002,0,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,0,3,5,14,0,0,1,8,40,38,1
651925985,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,7,16,0,0,0,7,40,,
644028901,1,2,1,3,0,1,1,1,1,1,1,1,1,1,1,0,0,3,10,12,15,12,0,13,28,,
651368934,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,40,0,0,0,0,38,,
643504618,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,5,50,1,1,0,5,59,30,1
649107948,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,0,2,18,5,10,1,0,20,54,476,1
645011949,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650910190,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,6,0,9,21,11,0,0,9,31,,
651368946,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,11,0,0,0,0,14,,
641505787,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651139580,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
639670785,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,18,,1,0,,14,,
645143043,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,7,1,4,63,1,0,44,5,40,,
651237892,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,0,0,0,2,70,8590,1
650680837,1,1,1,43,0,1,1,1,1,1,1,1,1,1,1,1,9,43,184,13,19,0,7,227,,1,1
646683148,1,2,1,4,0,1,1,1,1,1,1,1,1,1,1,0,0,4,2,60,1,0,2,6,16,,
650910225,0,2,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642193937,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
650484245,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,7,1,20,0,0,28,104,1
649271833,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651696670,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,0,21,1,1
641833503,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
642357793,1,2,1,3,0,1,1,1,1,1,1,1,1,1,1,1,0,3,6,29,12,0,0,9,37,64,1
651467300,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,14,0,75,11,19,1,3,75,,1,1
651467305,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
651762219,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,24,,0,0,,16,,
641210926,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,0,3,4,30,2,0,0,7,48,82,1
643865142,1,2,1,13,0,1,1,1,1,1,1,1,1,1,1,1,336,13,123,141,13,7,0,136,21,601,1
643766842,1,1,1,4,0,1,1,1,1,1,1,1,1,1,1,0,99,4,120,40,20,18,29,124,32,60,1
649009727,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,17,0,5,10,10,0,0,5,36,2,1
642980415,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,10,,0,0,,,158,1
651729474,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,51,0,7,23,0,0,0,7,,1359,1
650746435,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648059458,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
639998534,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,55,97,,0,0,,26,1,1
641571400,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,0,3,114,13,9,2,0,117,27,2,1
648092233,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,0,151,3,2,75,1,0,11,5,26,,
640293449,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,44,0,9,49,4,38,3,9,33,,
648190547,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,202,,0,0,,26,1,1
648518229,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,43,,9,0,,21,,
644291157,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,3,18,3,0,29,81,0,17,3,30,1,1
648321629,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,96,32,,8,0,,,,
645110369,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,197,,0,0,,30,2,1
641342049,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,4,46,0,0,0,4,14,,
641866339,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,44,,0,0,,21,,
643209829,0,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,11,3,0,0,1,11,65,,
640555625,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,9,3,1,0,0,9,58,,
652155499,1,2,1,170,0,1,1,1,1,1,1,1,1,1,1,0,0,170,375,33,5,30,0,545,34,1,1
640785004,0,1,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
648387182,1,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,6,,0,0,,25,,
